p_relax,p_dephase,p_readout,avg_qber
0.12992509140615785,0.2947207869214413,0.03453902551568553,0.2123352276016321
0.1663129479963432,0.25334402269300277,0.04504111139031658,0.2156429147649495
0.16385321565935979,0.22624524481292474,0.059856960809962334,0.22456085092371011
0.29016614620698494,0.10759559595778546,0.08112063070167151,0.24237207094051166
0.29704510340576173,0.0733915761577465,0.09910676139929442,0.23288717360188954
0.17783200794247211,0.2985705857881098,0.03375898597059925,0.24020399409331597
0.14988601537355212,0.038103463900991175,0.014341108438951434,0.10448447556150746
0.25430380031770594,0.027294488934079042,0.08600065473928242,0.2102831736431451
0.10138906589151306,0.10270577889482162,0.05824047812814446,0.1444557039462521
0.03008400342444064,0.16574439856602166,0.09288983030107623,0.1790339011086087
0.02565219118871338,0.05002083503218861,0.0741164884032119,0.10657650376091092
0.004262898494344136,0.11165045317474305,0.07017287955016556,0.12230163037144726
0.06747516233308157,0.019360949855111862,0.014362275045000594,0.05824189576333553
0.08168952077157905,0.015327393561378744,0.09189270924138021,0.12550625241971425
0.037378368621322135,0.020317433697819964,0.03288943246791115,0.06228723475377964
0.1667006538797503,0.0841027669201893,0.04977958411359934,0.14447582159110067
0.26430007410477324,0.1431599898281691,0.07862602620641385,0.23514947209847
0.11467314269885827,0.20201328308496477,0.07809226601123664,0.2034009207978087
0.13395937511857303,0.24073404250648617,0.0821902951267129,0.2258499001269839
0.02430296167990361,0.21342899484273029,0.07991386686446848,0.16888777070395694
0.23673225104275514,0.23853557934211145,0.09565614865166924,0.26264676001453136
0.2133021895659842,0.17286701179499095,0.07853083975716757,0.21369817851348022
0.18616684921168378,0.07888985281799052,0.07161091527082851,0.18432186175251478
0.10408203661294278,0.1940940972575358,0.08569780213481382,0.20468258910937304
0.07460588185736368,0.18230609267617703,0.0856276352607318,0.187916201678513
0.005133684496643187,0.05703297853331297,0.07502498138901453,0.09494361467911798
0.20899419305523229,0.16219399042219237,0.03244678569953805,0.19343081231237305
0.062342598942815415,0.0733864711105647,0.05559558990828009,0.11296718995438944
0.1927629917871822,0.22483963196938903,0.030499050323551248,0.20099794347053349
0.02233523150093276,0.16333507339765035,0.09557422281678747,0.16710741260404105
0.25545439850468343,0.04811865624993431,0.020845743089976443,0.15720875610281465
0.1971495783557524,0.0034686969449577165,0.015663023859242908,0.1156643079875429
0.08556662927872104,0.04159400210659437,0.010138160074993753,0.07639649001367595
0.1351443012416193,0.08075044777344,0.008188736743651349,0.10195516849980375
0.27463596471347096,0.2820796414950066,0.05362494586075074,0.2708378413971504
0.2605812753811912,0.2309849640279441,0.08138150896531172,0.2558106794527374
0.2701422479750087,0.017030848098740923,0.006193148880741329,0.14431283695449257
0.09744592176784438,0.2092217661336181,0.056565646672661,0.182903736372511
0.07509712166642264,0.1882498628592678,0.04074692307078211,0.15632924967594025
0.19830547572149512,0.2726677039336004,0.07234410831605868,0.25421714312466875
0.2644098179873178,0.011183438684614156,0.02059261206755655,0.14811983218003782
0.1204078048041394,0.19047335171366242,0.07740661978390696,0.19180198724698352
0.2513758755358099,0.2851988140998823,0.0027870367822073975,0.23510142217688362
0.07323291103422373,0.001319546362593016,0.08219279216570989,0.11104820548150152
0.02801228888946141,0.1214313171928935,0.0701485183515378,0.1355728717892804
0.05125733894410434,0.2633063380214723,0.05669202840223574,0.1866959299554382
0.0601485758530011,0.24717821468424342,0.011146644415772122,0.15598868150422285
0.09231352458533434,0.022930388883353324,0.045352622583937845,0.09706516761019732
0.20562405783928775,0.2758339202734291,0.09007851423836227,0.2502786992117024
0.2658723043941473,0.14039917801343876,0.02178356520797834,0.19540968137176692
0.05565203228466302,0.17845146276089693,0.02848820118680484,0.13372797415362464
0.2614569076575916,0.021920524192552582,0.0021476540206917917,0.13660904787215364
0.08550118400471647,0.15114042136539538,0.01896457285781682,0.1295057757547246
0.2534936362496406,0.1142673179847222,0.01593952451739643,0.1733350695162441
0.05617935112424455,0.24421880473379148,0.05130162460005602,0.18041774460412552
0.056886201255093125,0.23830666624874774,0.08300131285262484,0.19756889847416503
0.1982171184100971,0.2024764180837834,0.0042466805897182,0.1846101897859961
0.019126502137717338,0.16617457160340215,0.059873795504242655,0.1362109325619534
0.2784621006510298,0.27174550811561676,0.048279939253273965,0.2565228396175554
0.1252534623926934,0.23141177936110086,0.05583367504766549,0.20597797940938642
0.2322480955612567,0.06431544465606938,0.055586932655616976,0.18249752471567307
0.09668239044622907,0.14831315648525342,0.03908251783910202,0.15015797203717146
0.09469165087984668,0.06239263174075361,0.0046278354656618895,0.08031020631001674
0.2022474343324253,0.21013251785474416,0.011466896027141694,0.19310046445609083
0.1922337591696901,0.20989076385379482,0.02180314808439279,0.20419893306572087
0.2572690026378562,0.022405686832054395,0.06898758374408714,0.1785522815915675
0.2129071236788734,0.026829130058733417,0.08208515444370318,0.1792262338042689
